Name;Straße;PLZ;Ort;Land;Betriebsstandort;Region;Telefon;E-Mail;Quelle
Turkovits;Moschendorf 119;7540;Krottendorf;AT;Burgenland;Südburgenland;;;ÖWM-Betriebssuche
Töltl;Bachweg 11a;7083;Purbach am Neusiedler See;AT;Burgenland;Leithaberg;+43 2683 5158;;ÖWM-Betriebssuche
Török;Conradplatz 13;7071;Rust;AT;Burgenland;Ruster Ausbruch;+43 2685 6824;info@weingut-toeroek.at;ÖWM-Betriebssuche
Tötschinger (Neusiedlerstrasse);Neusiedlerstrasse 21;7092;Winden am See;AT;Burgenland;Leithaberg;+43 2160 8380;;ÖWM-Betriebssuche
Tötschinger (Ob. Hauptstrasse);Ob. Hauptstrasse 27;7093;Jois;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Türkenkeller Fam. Weisz;Schulgasse 9;7083;Purbach am Neusiedler See;AT;Burgenland;Leithaberg;+43 2683 5112;werner@tuerkenkeller.at;ÖWM-Betriebssuche
Uhudlerhof Pail;Krottendorf 8;7540;Güssing;AT;Burgenland;Südburgenland;+43 664 4013707;pail.robert@aon.at;ÖWM-Betriebssuche
Umathum;St. Andräer Strasse 7;7132;Frauenkirchen;AT;Burgenland;Neusiedlersee;+43 2172 2440;office@umathum.at;ÖWM-Betriebssuche
Unger (Quergasse);Quergasse 25;7131;Halbturn;AT;Burgenland;Neusiedlersee;+43 699 17148080;wein@andreas-unger.at;ÖWM-Betriebssuche
Unger (Nr.);Nr.29;7473;Hannersdorf;AT;Burgenland;Südburgenland;;;ÖWM-Betriebssuche
Unger (Linke Wulkazeile);Linke Wulkazeile 51;7061;Trausdorf an der Wulka;AT;Burgenland;Leithaberg;+43 2682 64744;;ÖWM-Betriebssuche
Unger (Friedhofgasse);Friedhofgasse 16;7121;Weiden am See;AT;Burgenland;Neusiedlersee;+43 2167 7157;;ÖWM-Betriebssuche
Unger (Untere Hauptstrasse);Untere Hauptstrasse 15;7162;Tadten;AT;Burgenland;Neusiedlersee;+43 2176 2258;;ÖWM-Betriebssuche
Unger (Hauptstrasse);Hauptstrasse 19;7151;Wallern im Burgenland;AT;Burgenland;Neusiedlersee;+43 2174 2298;;ÖWM-Betriebssuche
Unger Eduard;Deutsch Schützen 21;7474;Deutsch Schützen-Eisenberg;AT;Burgenland;Südburgenland;+43 664 9951491;;ÖWM-Betriebssuche
Urbanikeller Pillinger;Neustiftgasse 78;7123;Mönchhof;AT;Burgenland;Neusiedlersee;+43 2173 80219;weingut-pillinger@aon.at;ÖWM-Betriebssuche
Urbauer;Rumpersdorf 7;7463;Weiden bei Rechnitz;AT;Burgenland;Südburgenland;+43 3355 21612;;ÖWM-Betriebssuche
Varga;Hirtenweg 6;7122;Gols;AT;Burgenland;Neusiedlersee;+43 650 6051468;office@weinbau-varga.at;ÖWM-Betriebssuche
Varsits;Klostergasse 14a;7471;Rechnitz;AT;Burgenland;Südburgenland;+43 3363 77445;;ÖWM-Betriebssuche
Velich (Seeufergasse);Seeufergasse 12;7143;Apetlon;AT;Burgenland;Neusiedlersee;+43 2175 3187;weingut@velich.at;ÖWM-Betriebssuche
Velich (Preinergasse);Preinergasse 9;7143;Apetlon;AT;Burgenland;Neusiedlersee;;;ÖWM-Betriebssuche
Velikay;Kirchenplatz 3;7201;Neudörfl;AT;Burgenland;Rosalia;;;ÖWM-Betriebssuche
Venarikeller - Steinlechner;Sportplatzgasse 34;2443;Leithaprodersdorf;AT;Burgenland;Neusiedlersee;+43 2255 6635;andrea.knappitsch@aon.at;ÖWM-Betriebssuche
Verein zur Kultivierung der St. Georgener Rebe;St. Georgener Hauptstraße 13;7000;Eisenstadt;AT;Burgenland;Leithaberg;+43 650 8262729;info@georgirebe.at;ÖWM-Betriebssuche
Vinophil;Halbturnerstr. 1a;7163;Andau;AT;Burgenland;Neusiedlersee;+43 664 1031337;wein@andau.com;ÖWM-Betriebssuche
Vitushof;Kleinhöfleiner Hauptstrasse 54 u. 66;7000;Eisenstadt;AT;Burgenland;Leithaberg;+43 2682 63660;andrea.halbwax@gmail.com;ÖWM-Betriebssuche
Vollath;Untere Haupstrasse 42;7121;Weiden am See;AT;Burgenland;Neusiedlersee;+43 2167 7325;wein@vollath.at;ÖWM-Betriebssuche
Wachholder;Nr.22;7473;Burg;AT;Burgenland;Südburgenland;+43 676 9784838;weinbau-wachholder@gmx.at;ÖWM-Betriebssuche
Wachter Thom;Winzerweg 3;7474;Deutsch Schützen-Eisenberg;AT;Burgenland;Südburgenland;+43 664 4622843;office@thomwachter.at;ÖWM-Betriebssuche
Wachter Wiesler;Untere Hauptstrasse 7;7474;Deutsch Schützen-Eisenberg;AT;Burgenland;Südburgenland;+43 3365 2245;wachter@wachter-wiesler.at;ÖWM-Betriebssuche
Wachtler;Neusiedler Strasse 10;7121;Weiden am See;AT;Burgenland;Neusiedlersee;+43 2177 3124;pension.wachtler@gmail.com;ÖWM-Betriebssuche
Wagentristl;Rosengasse 2;7051;Großhöflein;AT;Burgenland;Leithaberg;+43 2682 61415;weingut@wagentristl.com;ÖWM-Betriebssuche
Wagner (Wiener Neustädter Strasse);Wiener Neustädter Strasse 13;7032;Sigleß;AT;Burgenland;Leithaberg;+43 2626 7204;;ÖWM-Betriebssuche
Wagner (Setzgasse);Setzgasse 5;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 676 7727021;office@wagnerweine.at;ÖWM-Betriebssuche
Wagner Eva;Wiener Strasse 10-12;7000;Eisenstadt;AT;Burgenland;Leithaberg;+43 2682 63310;evawagner@eisendorf.at;ÖWM-Betriebssuche
Waldherr;Hauptstrasse 146;7201;Neudörfl;AT;Burgenland;Rosalia;+43 2622 77426;waldherr.weingut@aon.at;ÖWM-Betriebssuche
Wallner;Kapellenstrasse 35;7474;Deutsch Schützen-Eisenberg;AT;Burgenland;Südburgenland;+43 664 2412295;weingut@wallnerwein.at;ÖWM-Betriebssuche
Wandler;Neubaugasse 9;7121;Weiden am See;AT;Burgenland;Neusiedlersee;+43 2167 7004;info@wandler.at;ÖWM-Betriebssuche
Wapp (Am Sportplatz);Am Sportplatz 7;7071;Rust;AT;Burgenland;Ruster Ausbruch;;;ÖWM-Betriebssuche
Wapp (Marting.);Marting. 2;7071;Rust;AT;Burgenland;Ruster Ausbruch;;;ÖWM-Betriebssuche
Wartha;Rathausplatz 9;7071;Rust;AT;Burgenland;Ruster Ausbruch;+43 2685 6250;weinbau.wartha@bnet.at;ÖWM-Betriebssuche
Weber (Neustiftgasse);Neustiftgasse 15;7361;Lutzmannsburg;AT;Burgenland;Mittelburgenland;+43 664 5032378;info@weingut-fam-weber.at;ÖWM-Betriebssuche
Weber (Eisenberg);Eisenberg, Am Naturpark 40;7474;Deutsch Schützen-Eisenberg;AT;Burgenland;Südburgenland;+43 664 3930683;weber@eisenberg.at;ÖWM-Betriebssuche
Weber (Girmerstraße);Girmerstraße 49;7301;Deutschkreutz;AT;Burgenland;Mittelburgenland;+43 2613 80373;weinbau-fam-weber@gmx.at;ÖWM-Betriebssuche
Weber (Winzerstraße);Winzerstraße 23;7474;Deutsch Schützen-Eisenberg;AT;Burgenland;Südburgenland;+43 664 7874219;mail@weinweber.at;ÖWM-Betriebssuche
Weber (Bruckerg.);Bruckerg.4;7093;Jois;AT;Burgenland;Leithaberg;+43 2160 8352;weingut@weber-weine.at;ÖWM-Betriebssuche
Weber (Mühlbachgasse);Mühlbachgasse 43;7471;Rechnitz;AT;Burgenland;Südburgenland;+43 3363 79750;;ÖWM-Betriebssuche
Weber Arkadenweinhof;Hauptstraße 75;7361;Lutzmannsburg;AT;Burgenland;Mittelburgenland;+43 2615 87140;weber@arkadenweinhof.at;ÖWM-Betriebssuche
Weber Edwin;Hauptstrasse 68;7361;Lutzmannsburg;AT;Burgenland;Mittelburgenland;+43 2615 87271;info@weinbau-edwin-weber.at;ÖWM-Betriebssuche
Wegleitner (Untere Hauptstrasse);Untere Hauptstrasse 25;7142;Illmitz;AT;Burgenland;Neusiedlersee;+43 2175 3763;;ÖWM-Betriebssuche
Wegleitner (Schrändlgasse);Schrändlgasse 24;7142;Illmitz;AT;Burgenland;Neusiedlersee;+43 2175 2348;;ÖWM-Betriebssuche
Wegleitner Jonny;Frauenkirchenerstrasse 24;7143;Apetlon;AT;Burgenland;Neusiedlersee;+43 699 17042072;weingut@wegleitner.at;ÖWM-Betriebssuche
Weidenbacher;Marting. 6;7071;Rust;AT;Burgenland;Ruster Ausbruch;;;ÖWM-Betriebssuche
Weidinger;Wienerstraße 51;7082;Donnerskirchen;AT;Burgenland;Leithaberg;+43 650 5511389;weinbau.weidinger@gmx.at;ÖWM-Betriebssuche
Wein;Eisenstädter Strasse 71;7091;Breitenbrunn;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
WeinSteindl;Hauptgasse 42;7083;Purbach am Neusiedler See;AT;Burgenland;Leithaberg;+43 2683 5595;office@weinsteindl.at;ÖWM-Betriebssuche
Weinacht;Neustiftgasse 37;7072;Mörbisch am See;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Weinbau Familie Körper;Untere Hauptstraße 1;7474;Deutsch-Schützen;AT;Burgenland;Südburgenland;+43 3365 2274;weinbau@koerper-erich.at;ÖWM-Betriebssuche
Weinbaumeisterbetrieb Kern;Rusterstrasse 2;7063;Oggau am Neusiedler See;AT;Burgenland;Leithaberg;+43 2685 7242;weinbau.kern@aon.at;ÖWM-Betriebssuche
Weindandl;Zickhöhe 1;7142;Illmitz;AT;Burgenland;Neusiedlersee;;;ÖWM-Betriebssuche
Weinek-Wein;Hagensdorf 28;7522;Heiligenbrunn;AT;Burgenland;Südburgenland;+43 3322 20082;weinek-wein@aon.at;ÖWM-Betriebssuche
Weingut Fabian;Hauptstrasse 87;7063;Oggau am Neusiedler See;AT;Burgenland;Leithaberg;+43 664 73764021;weingut-fabian@aon.at;ÖWM-Betriebssuche
Weingut Jobst;;7083;Purbach am Neusiedler See;AT;Burgenland;Leithaberg;;hubert.jobst7083@aon.at;ÖWM-Betriebssuche
Weinhof Froschauer;Obere Hauptstraße 9;7572;Rohrbrunn;AT;Burgenland;Südburgenland;+43 664 1928891;thomas.froschauer@hotmail.com;ÖWM-Betriebssuche
Weinhäusel;Lange Zeile 31;7311;Neckenmarkt;AT;Burgenland;Mittelburgenland;+43 664 5727870;info@weinhaeusel.at;ÖWM-Betriebssuche
Weinkellerei Burgenland Handelsges.m.b.H.;Mühlstrasse 23;7141;Podersdorf am See;AT;Burgenland;Neusiedlersee;+43 2177 20070;;ÖWM-Betriebssuche
Weinschenke Fiedler;Neustiftgasse 1;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 2685 8951;;ÖWM-Betriebssuche
Weiss (Neue Gasse);Neue Gasse 13;7471;Rechnitz;AT;Burgenland;Südburgenland;+43 3363 79368;;ÖWM-Betriebssuche
Weiss (Untere Hauptstraße);Untere Hauptstraße 17;7122;Gols;AT;Burgenland;Neusiedlersee;+43 2173 2615;;ÖWM-Betriebssuche
Weiss Beate und Erik;Hauptplatz 28;7122;Gols;AT;Burgenland;Neusiedlersee;+43 2173 3144;office@weiss-weine.at;ÖWM-Betriebssuche
Christian & Thomas Weiss;Volksfestgasse 12;7122;Gols;AT;Burgenland;Neusiedlersee;+43 2173 2123;info@weingut-weiss.at;ÖWM-Betriebssuche
Weiss Gerhard und Ingeborg;Marktgasse 1;7122;Gols;AT;Burgenland;Neusiedlersee;+43 664 5077777;info@familieweiss.at;ÖWM-Betriebssuche
Weiss Manfred;Wallernerstrasse 51;7143;Apetlon;AT;Burgenland;Neusiedlersee;+43 2175 24148;office@manfred-weiss.at;ÖWM-Betriebssuche
Paul Matthias und Else Weiss;Neustiftgasse 31;7122;Gols;AT;Burgenland;Neusiedlersee;+43 2173 2349;winzerfamilie.weiss@aon.at;ÖWM-Betriebssuche
Weiss-Taschner;Am Berg 11;7122;Gols;AT;Burgenland;Neusiedlersee;+43 664 3735713;wein@wt-gols.com;ÖWM-Betriebssuche
Welkovits;Wiesengasse 2;7011;Siegendorf;AT;Burgenland;Leithaberg;+43 2687 48386;weine@welkovits.at;ÖWM-Betriebssuche
Wellanschitz;Lange Zeile 28;7311;Neckenmarkt;AT;Burgenland;Mittelburgenland;+43 664 4567114;info@wellanschitz.at;ÖWM-Betriebssuche
Wendelin;Bahngasse 1b;7122;Gols;AT;Burgenland;Neusiedlersee;+43 676 7667803;martin.wendelin.mw@gmail.com;ÖWM-Betriebssuche
Wendelin Andreas;Neustiftgasse 59;7122;Gols;AT;Burgenland;Neusiedlersee;+43 2173 2481;wein@wendelin.at;ÖWM-Betriebssuche
Wendelin Günther & Anna;Bahngasse 9;7122;Gols;AT;Burgenland;Neusiedlersee;+43 2173 2480;weingut.wendelin@aon.at;ÖWM-Betriebssuche
Wendelin Hans & Else;Hauptplatz 8;7122;Gols;AT;Burgenland;Neusiedlersee;+43 2173 2475;weinbau.wendelin@gmx.at;ÖWM-Betriebssuche
Wendelin Lorenz und Elisabeth;Hauptplatz 17;7122;Gols;AT;Burgenland;Neusiedlersee;+43 650 5511061;info@wendelin-weine.at;ÖWM-Betriebssuche
Wendelin Paul & Andrea;Hauptplatz 1;7122;Gols;AT;Burgenland;Neusiedlersee;+43 2173 2627;info@weingutwendelin.at;ÖWM-Betriebssuche
Wendelin- Elisabeth+Christian Gangl;Untere Hauptstrasse 135;7122;Gols;AT;Burgenland;Neusiedlersee;+43 664 5472139;wendelin@weingut-wendelin.at;ÖWM-Betriebssuche
Weninger;Florianigasse 11;7312;Horitschon;AT;Burgenland;Mittelburgenland;+43 2610 42165;weingut@weninger.com;ÖWM-Betriebssuche
Wenzel;Hauptstrasse 29;7071;Rust;AT;Burgenland;Ruster Ausbruch;+43 665 84124;office@michaelwenzel.at;ÖWM-Betriebssuche
Wenzl-Kast;Kellergasse 14;7122;Gols;AT;Burgenland;Neusiedlersee;+43 676 843763600;office@weingut-wenzl-kast.at;ÖWM-Betriebssuche
Werderitsch (Hannersdorf);Hannersdorf 75;7473;Hannersdorf;AT;Burgenland;Südburgenland;+43 3364 2165;;ÖWM-Betriebssuche
Werderitsch (Burg);Burg 31;7423;Pinkafeld;AT;Burgenland;Südburgenland;+43 3364 2893;;ÖWM-Betriebssuche
Werner;Hauptstrasse 18;7063;Oggau am Neusiedler See;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Wessely;Kirchengasse 3;7312;Horitschon;AT;Burgenland;Mittelburgenland;;;ÖWM-Betriebssuche
Wetschka;Kirchberggasse 5;7093;Jois;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Wieder Familie;Lange Zeile 17;7311;Neckenmarkt;AT;Burgenland;Mittelburgenland;+43 2610 2474;info@weingut-juliana-wieder.at;ÖWM-Betriebssuche
Juliana Wieder;Lange Zeile 76;7311;Neckenmarkt;AT;Burgenland;Mittelburgenland;+43 2610 42438;info@weingut-juliana-wieder.at;ÖWM-Betriebssuche
Wiedeschitz;Langegasse 25;7301;Deutschkreutz;AT;Burgenland;Mittelburgenland;+43 650 9041286;office@weingut-wiedeschitz.at;ÖWM-Betriebssuche
Wiesler;Deutsch Schützen 81;7474;Deutsch Schützen-Eisenberg;AT;Burgenland;Südburgenland;+43 3365 2641;;ÖWM-Betriebssuche
Wilfing;Dornburgg. 42;7400;Oberwart;AT;Burgenland;Südburgenland;;;ÖWM-Betriebssuche
Wilfinger Gerlinde;Hauptstrasse 124;7033;Pöttsching;AT;Burgenland;Leithaberg;+43 664 4644662;info@bioweinwilfinger.at;ÖWM-Betriebssuche
Wilfinger-Wenzl;Weinberggasse 18;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 2685 8356;;ÖWM-Betriebssuche
Wimmer (Hauptstrasse);Hauptstrasse 45;7063;Oggau am Neusiedler See;AT;Burgenland;Leithaberg;+43 699 11109879;office@weingut-wimmer.com;ÖWM-Betriebssuche
Wimmer (Johannesstrasse);Johannesstrasse 10;7082;Donnerskirchen;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Wind;Kohlgraben 49;7062;St.Margarethen i.Burgenland;AT;Burgenland;Leithaberg;+43 2680 3126;;ÖWM-Betriebssuche
Wind Georg;Hauptstrasse 191;7062;St.Margarethen i.Burgenland;AT;Burgenland;Leithaberg;+43 2680 3136;office@weingut-georg-wind.at;ÖWM-Betriebssuche
Wind Hermann & Gerti;Reitschulgasse 13;7062;St.Margarethen i.Burgenland;AT;Burgenland;Leithaberg;+43 2680 2762;gerti@weingut-wind.at;ÖWM-Betriebssuche
Windholz;Unt.Hauptstrasse10;7093;Jois;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Windisch;Moschendorf 101;7540;Krottendorf;AT;Burgenland;Südburgenland;;;ÖWM-Betriebssuche
Winkler;Untere Hauptstrasse 59;7142;Illmitz;AT;Burgenland;Neusiedlersee;+43 2175 2808;winkler@weingutwinkler.at;ÖWM-Betriebssuche
Winzergenossenschaft Apetlon;Wallerner Straße;7143;Apetlon;AT;Burgenland;Neusiedlersee;+43 2175 2131;munzenrieder.rudolf@aon.at;ÖWM-Betriebssuche
Winzergenossenschaft Deutschkreutz;Nikitscher Straße;7301;Deutschkreutz;AT;Burgenland;Mittelburgenland;+43 2613 89590;karl.heidenreich@lk-bgld.at;ÖWM-Betriebssuche
Winzergenossenschaft Lutzmannsburg;Hauptstrasse;7361;Lutzmannsburg;AT;Burgenland;Mittelburgenland;+43 2615 87220;;ÖWM-Betriebssuche
Winzergenossenschaft Mönchhof;Sandhöhe;7123;Mönchhof;AT;Burgenland;Neusiedlersee;+43 2173 80869;info@winecommerce.at;ÖWM-Betriebssuche
Winzergenossenschaft Mörbisch;Eschengasse;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 2685 8285;;ÖWM-Betriebssuche
Winzergenossenschaft Müllendorf;Dienststelle Raiffeisenverband Eisenstadt;7052;Müllendorf;AT;Burgenland;Leithaberg;+43 2682 691;;ÖWM-Betriebssuche
Winzergenossenschaft St. Georgen;Brunnengasse 11;7000;Eisenstadt;AT;Burgenland;Leithaberg;+43 2682 53159;;ÖWM-Betriebssuche
Winzergenossenschaft Weiden/See;Fasangasse 4;7121;Weiden am See;AT;Burgenland;Neusiedlersee;+43 2167 7819;;ÖWM-Betriebssuche
Winzerkeller Seewinkel;Bahnstrasse 3a;7152;Pamhagen;AT;Burgenland;Neusiedlersee;+43 664 2360488;office@winzerkeller-seewinkel.at;ÖWM-Betriebssuche
Wittmann;Kirchenplatz 10;7201;Neudörfl;AT;Burgenland;Rosalia;;;ÖWM-Betriebssuche
Wlaschitz (Feldgasse);Feldgasse 1;7013;Klingenbach;AT;Burgenland;Leithaberg;+43 2687 8147;;ÖWM-Betriebssuche
Wlaschitz (Obere Hauptstraße);Obere Hauptstraße 10;7042;Antau;AT;Burgenland;Leithaberg;+43 2687 63152;;ÖWM-Betriebssuche
Wohlrab;Untere Hauptstrasse 84;7041;Wulkaprodersdorf;AT;Burgenland;Leithaberg;+43 2687 62035;wein@wohlrab.at;ÖWM-Betriebssuche
Wolf (Lisztstraße);Lisztstraße 38 Wolf;7321;Raiding;AT;Burgenland;Mittelburgenland;+43 664 3897233;rudnik@gmx.at;ÖWM-Betriebssuche
Wolf (Heiligenbrunn);Heiligenbrunn 10;7522;Strem;AT;Burgenland;Südburgenland;+43 3324 4284;;ÖWM-Betriebssuche
Wolf (Haydng.);Haydng. 1;7092;Winden am See;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Der Wein Wolf;Sandäckerweg 3;7053;Hornstein;AT;Burgenland;Leithaberg;+43 664 2049315;roland@der-wolf-wein.info;ÖWM-Betriebssuche
Wolfbeis;Kirchbergg.8;7093;Jois;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Woppel;Nr.28;7473;Hannersdorf;AT;Burgenland;Südburgenland;;;ÖWM-Betriebssuche
Wukits;Obertrum 19;7503;Großpetersdorf;AT;Burgenland;Südburgenland;+43 3362 2678;office@weinbau-wukits.at;ÖWM-Betriebssuche
Wurzinger (Ob. Akaziengasse);Ob. Akaziengasse 6a;7143;Apetlon;AT;Burgenland;Neusiedlersee;+43 2175 2069;weingut-wurzinger@gmx.at;ÖWM-Betriebssuche
Wurzinger (Untere Hauptstrasse);Untere Hauptstrasse 16;7162;Tadten;AT;Burgenland;Neusiedlersee;;;ÖWM-Betriebssuche
Wurzinger Pia;Obere Hauptstrasse 11;7162;Tadten;AT;Burgenland;Neusiedlersee;+43 2176 3451;office@weingut-wurzinger.at;ÖWM-Betriebssuche
Wutschitz;Untere Hauptstrasse 78;7042;Antau;AT;Burgenland;Leithaberg;+43 2687 62148;;ÖWM-Betriebssuche
ZANTHO;Dammweg 1A;7163;Andau;AT;Burgenland;Neusiedlersee;+43 2176 27077;office@zantho.com;ÖWM-Betriebssuche
Zarits;Feldgasse 45;7011;Siegendorf;AT;Burgenland;Leithaberg;+43 2687 8594;;ÖWM-Betriebssuche
Zechmeister (Kirchenplatz);Kirchenplatz 9;7000;Eisenstadt;AT;Burgenland;Leithaberg;+43 2682 62977;;ÖWM-Betriebssuche
Zechmeister (Dreifaltigkeitsstrasse);Dreifaltigkeitsstrasse 16;7000;Eisenstadt;AT;Burgenland;Leithaberg;+43 2682 61723;weinbau.zechmeister@aon.at;ÖWM-Betriebssuche
Zechmeister Gernot;Augasse 6;7122;Gols;AT;Burgenland;Neusiedlersee;+43 650 7814446;office@zechmeister-weine.at;ÖWM-Betriebssuche
Zechmeister Johann;Kleinhöfleiner Hauptstrasse 72;7000;Eisenstadt;AT;Burgenland;Leithaberg;+43 2682 68692;info@weingut-zechmeister.at;ÖWM-Betriebssuche
Zehentner;Quergassse 10;7142;Illmitz;AT;Burgenland;Neusiedlersee;+43 664 1515381;info@weingut-zehentner.at;ÖWM-Betriebssuche
Zehetbauer Stefan;Hauptstraße 3;7081;Schützen am Gebirge;AT;Burgenland;Leithaberg;+43 2684 2523;office@zehetbauerwein.at;ÖWM-Betriebssuche
Zehetner (Oggauerstrasse);Oggauerstrasse 9;7071;Rust;AT;Burgenland;Ruster Ausbruch;;;ÖWM-Betriebssuche
Zehetner (Hauptstrasse);Hauptstrasse 5;7071;Rust;AT;Burgenland;Ruster Ausbruch;;zeisz@aon.at;ÖWM-Betriebssuche
Zeitler;Stefaniegasse 48;7062;St.Margarethen i.Burgenland;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Zemljak;Bahnstrasse 80;7064;Oslip;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Zentgraf;Setzgasse 1;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 2685 24648;office@zentgraf.at;ÖWM-Betriebssuche
Zethner;Hauptstrasse 118;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 2685 8692;;ÖWM-Betriebssuche
Zethner Weinparadies;Weinberggasse 6;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 2685 8347;;ÖWM-Betriebssuche
Zieger;Altenhof 14;8385;Neuhaus am Klausenbach;AT;Burgenland;Südburgenland;+43 664 7803538;wein@weinhof-zieger.at;ÖWM-Betriebssuche
Zimmermann;Blumentalstrasse 40;7503;Großpetersdorf;AT;Burgenland;Südburgenland;+43 3362 2419;;ÖWM-Betriebssuche
Ziniel;Hauptstrasse 47;7161;Sankt Andrä am Zicksee;AT;Burgenland;Neusiedlersee;+43 2176 2116;office@ziniel.at;ÖWM-Betriebssuche
Zinniel;Neustiftgasse 63-65;7123;Mönchhof;AT;Burgenland;Neusiedlersee;;tobias@weingut-zinniel.at;ÖWM-Betriebssuche
Zwickl (Obere Hauptstrasse);Obere Hauptstrasse 71;7162;Tadten;AT;Burgenland;Neusiedlersee;;;ÖWM-Betriebssuche
Zwickl (Söllnergasse);Söllnergasse 3;7152;Pamhagen;AT;Burgenland;Neusiedlersee;+43 2174 25572;;ÖWM-Betriebssuche
Zwinger;Stiftsgasse 46;7123;Mönchhof;AT;Burgenland;Neusiedlersee;+43 2173 80231;;ÖWM-Betriebssuche
Zöchmeister Christian;Hauptstrasse 107;7051;Großhöflein;AT;Burgenland;Leithaberg;+43 2682 75069;christian@zoechmeister.at;ÖWM-Betriebssuche
Züger;Schulgasse 9;2443;Leithaprodersdorf;AT;Burgenland;Neusiedlersee;+43 2255 6259;;ÖWM-Betriebssuche
biokult;Hauptstrasse 86;7152;Pamhagen;AT;Burgenland;Neusiedlersee;+43 2174 2168;office@meinklang.at;ÖWM-Betriebssuche
dujmo.vino.;Hackenberg 36;7542;Sulz im Burgenland;AT;Burgenland;Südburgenland;+43 676 7711685;georg@dujmovino.com;ÖWM-Betriebssuche
terra finis;Mittlere Hauptstraße 1;2425;Nickelsdorf;AT;Burgenland;Neusiedlersee;+43 676 5668973;biowein@terrafinis.com;ÖWM-Betriebssuche
Öhler;Kirchengasse;7161;Sankt Andrä am Zicksee;AT;Burgenland;Neusiedlersee;;;ÖWM-Betriebssuche
Ötvös;Querstrasse 10;7000;Eisenstadt;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
